SUBJID,PARTNER,CONTRAST,MAPPING,BIN,TargProp,CompProp
S28,same,test,Between,-1,0.125,0.625
S28,diff,foil,Between,1,0.375,0.625
S28,same,foil,Between,1,0.5714285714,0.2857142857
S28,diff,test,Between,1,0.8333333333,0.1666666667
S28,same,test,Between,1,0.6666666667,0.3333333333
S28,diff,foil,Between,2,0.375,0.625
S28,same,foil,Between,2,0.7142857143,0.2857142857
S28,diff,test,Between,2,0.875,0.125
S28,same,test,Between,2,0.7142857143,0.2857142857
S28,diff,foil,Between,3,0.5714285714,0.4285714286
S28,same,foil,Between,3,0.7142857143,0.2857142857
S28,diff,test,Between,3,0.7142857143,0.2857142857
S28,same,test,Between,3,0.75,0.25
S28,diff,foil,Between,4,0.75,0.25
S28,same,foil,Between,4,1,0
S28,diff,test,Between,4,0.5,0.5
S28,same,test,Between,4,0.75,0.25
S28,diff,foil,Between,5,0.75,0.25
S28,same,foil,Between,5,0.8333333333,0.1666666667
S28,diff,test,Between,5,0.25,0.75
S28,same,test,Between,5,0.7142857143,0.2857142857
S28,diff,foil,Between,6,0.875,0.125
S28,same,foil,Between,6,0.6666666667,0.3333333333
S28,diff,test,Between,6,0.1428571429,0.8571428571
S28,same,test,Between,6,0.5,0.5
S28,diff,foil,Between,7,0.875,0.125
S28,same,foil,Between,7,0.6,0.4
S28,diff,test,Between,7,0,1
S28,same,test,Between,7,0.2857142857,0.7142857143
S28,diff,foil,Between,8,0.8333333333,0.1666666667
S28,same,foil,Between,8,1,0
S28,diff,test,Between,8,0.125,0.875
S28,same,test,Between,8,0.4285714286,0.5714285714
S28,diff,foil,Between,9,1,0
S28,same,foil,Between,9,1,0
S28,diff,test,Between,9,0.375,0.625
S28,same,test,Between,9,0.375,0.625
S28,diff,foil,Between,10,1,0
S28,same,foil,Between,10,1,0
S28,diff,test,Between,10,0.625,0.375
S28,same,test,Between,10,0.625,0.375
S28,diff,foil,Between,11,1,0
S28,same,foil,Between,11,1,0
S28,diff,test,Between,11,0.75,0.125
S28,same,test,Between,11,0.7142857143,0.2857142857
S28,diff,foil,Between,12,1,0
S28,same,foil,Between,12,1,0
S28,diff,test,Between,12,0.8333333333,0
S28,same,test,Between,12,0.7142857143,0.2857142857
S28,diff,foil,Between,13,1,0
S28,same,foil,Between,13,1,0
S28,diff,test,Between,13,0.875,0
S28,same,test,Between,13,0.5714285714,0.4285714286
S28,diff,foil,Between,14,1,0
S28,same,foil,Between,14,1,0
S28,diff,test,Between,14,1,0
S28,same,test,Between,14,0.8333333333,0.1666666667
S28,diff,foil,Between,15,1,0
S28,same,foil,Between,15,1,0
S28,diff,test,Between,15,1,0
S28,same,test,Between,15,0.8,0.2
S28,diff,foil,Between,16,1,0
S28,same,foil,Between,16,1,0
S28,diff,test,Between,16,1,0
S28,same,test,Between,16,1,0
S28,diff,foil,Between,17,1,0
S28,same,foil,Between,17,1,0
S28,diff,test,Between,17,1,0
S28,same,test,Between,17,1,0
S28,diff,foil,Between,18,1,0
S28,same,foil,Between,18,1,0
S28,diff,test,Between,18,1,0
S28,same,test,Between,18,1,0
S29,diff,foil,Between,-6,0,0.1428571429
S29,same,foil,Between,-6,0.1666666667,0
S29,diff,test,Between,-6,0,0.125
S29,same,test,Between,-6,0.375,0.125
S29,diff,foil,Between,-5,0.1111111111,0.1111111111
S29,same,foil,Between,-5,0.25,0
S29,diff,test,Between,-5,0,0.125
S29,same,test,Between,-5,0.375,0.125
S29,diff,foil,Between,-4,0.1428571429,0.2857142857
S29,same,foil,Between,-4,0.25,0
S29,diff,test,Between,-4,0,0.1428571429
S29,same,test,Between,-4,0.25,0.125
S29,diff,foil,Between,-3,0.2857142857,0.2857142857
S29,same,foil,Between,-3,0.1428571429,0
S29,diff,test,Between,-3,0.1428571429,0.1428571429
S29,same,test,Between,-3,0.1428571429,0
S29,diff,foil,Between,-2,0.2857142857,0.2857142857
S29,same,foil,Between,-2,0.25,0
S29,diff,test,Between,-2,0.125,0.125
S29,same,test,Between,-2,0.25,0
S29,diff,foil,Between,-1,0.1666666667,0.3333333333
S29,same,foil,Between,-1,0.375,0
S29,diff,test,Between,-1,0,0.2857142857
S29,same,test,Between,-1,0.2857142857,0
S29,diff,foil,Between,1,0.3333333333,0.3333333333
S29,same,foil,Between,1,0.375,0
S29,diff,test,Between,1,0.1666666667,0.6666666667
S29,same,test,Between,1,0.5,0.1
S29,diff,foil,Between,2,0.375,0.375
S29,same,foil,Between,2,0.75,0
S29,diff,test,Between,2,0.1428571429,0.5714285714
S29,same,test,Between,2,0.875,0.125
S29,diff,foil,Between,3,0.375,0.5
S29,same,foil,Between,3,0.875,0
S29,diff,test,Between,3,0.125,0.625
S29,same,test,Between,3,1,0
S29,diff,foil,Between,4,0.3333333333,0.6666666667
S29,same,foil,Between,4,0.7142857143,0.1428571429
S29,diff,test,Between,4,0.125,0.625
S29,same,test,Between,4,0.8333333333,0.1666666667
S29,diff,foil,Between,5,0.6666666667,0.3333333333
S29,same,foil,Between,5,0.8333333333,0.1666666667
S29,diff,test,Between,5,0.125,0.625
S29,same,test,Between,5,0.875,0.125
S29,diff,foil,Between,6,0.8571428571,0.1428571429
S29,same,foil,Between,6,0.8333333333,0.1666666667
S29,diff,test,Between,6,0.2222222222,0.6666666667
S29,same,test,Between,6,0.8571428571,0.1428571429
S29,diff,foil,Between,7,0.75,0.125
S29,same,foil,Between,7,0.75,0.25
S29,diff,test,Between,7,0.2857142857,0.7142857143
S29,same,test,Between,7,0.8333333333,0.1666666667
S29,diff,foil,Between,8,0.5714285714,0.2857142857
S29,same,foil,Between,8,1,0
S29,diff,test,Between,8,0.375,0.625
S29,same,test,Between,8,0.6666666667,0.1666666667
S29,diff,foil,Between,9,0.4,0.6
S29,same,foil,Between,9,1,0
S29,diff,test,Between,9,0.4285714286,0.5714285714
S29,same,test,Between,9,0.625,0.25
S29,diff,foil,Between,10,0.6,0.4
S29,same,foil,Between,10,1,0
S29,diff,test,Between,10,0.5714285714,0.4285714286
S29,same,test,Between,10,0.5,0.375
S29,diff,foil,Between,11,0.6,0.4
S29,same,foil,Between,11,1,0
S29,diff,test,Between,11,0.5714285714,0.4285714286
S29,same,test,Between,11,0.3333333333,0.5
S29,diff,foil,Between,12,1,0
S29,same,foil,Between,12,1,0
S29,diff,test,Between,12,0.7142857143,0.2857142857
S29,same,test,Between,12,0.2857142857,0.5714285714
S29,diff,foil,Between,13,1,0
S29,same,foil,Between,13,1,0
S29,diff,test,Between,13,0.8571428571,0.1428571429
S29,same,test,Between,13,0.2857142857,0.5714285714
S29,diff,foil,Between,14,1,0
S29,same,foil,Between,14,1,0
S29,diff,test,Between,14,0.8333333333,0.1666666667
S29,same,test,Between,14,0.5,0.5
S29,diff,foil,Between,15,1,0
S29,same,foil,Between,15,1,0
S29,diff,test,Between,15,0.75,0.25
S29,same,test,Between,15,0.5,0.5
S29,diff,foil,Between,16,1,0
S29,same,foil,Between,16,1,0
S29,diff,test,Between,16,1,0
S29,same,test,Between,16,1,0
S29,diff,foil,Between,17,1,0
S29,same,foil,Between,17,1,0
S29,diff,test,Between,17,1,0
S29,same,test,Between,17,1,0
S29,diff,foil,Between,18,1,0
S29,same,foil,Between,18,1,0
S29,diff,test,Between,18,1,0
S29,same,test,Between,18,1,0
S30,diff,foil,Between,-6,0,0
S30,same,foil,Between,-6,0.25,0
S30,diff,test,Between,-6,0,0
S30,same,test,Between,-6,0,0
S30,diff,foil,Between,-5,0,0
S30,same,foil,Between,-5,0.2857142857,0
S30,diff,test,Between,-5,0,0
S30,same,test,Between,-5,0,0
S30,diff,foil,Between,-4,0,0
S30,same,foil,Between,-4,0.2857142857,0
S30,diff,test,Between,-4,0,0
S30,same,test,Between,-4,0,0
S30,diff,foil,Between,-3,0,0
S30,same,foil,Between,-3,0.25,0.25
S30,diff,test,Between,-3,0,0.125
S30,same,test,Between,-3,0.25,0
S30,diff,foil,Between,-2,0.25,0.125
S30,same,foil,Between,-2,0.2857142857,0.4285714286
S30,diff,test,Between,-2,0,0.3333333333
S30,same,test,Between,-2,0.4,0
S30,diff,foil,Between,-1,0.5,0.125
S30,same,foil,Between,-1,0.375,0.375
S30,diff,test,Between,-1,0.1111111111,0.5555555556
S30,same,test,Between,-1,0.6666666667,0.1666666667
S30,diff,foil,Between,1,0.625,0.125
S30,same,foil,Between,1,0.5714285714,0.2857142857
S30,diff,test,Between,1,0.25,0.625
S30,same,test,Between,1,0.4285714286,0.5714285714
S30,diff,foil,Between,2,0.5,0.25
S30,same,foil,Between,2,0.5714285714,0.2857142857
S30,diff,test,Between,2,0.2857142857,0.7142857143
S30,same,test,Between,2,0.5,0.5
S30,diff,foil,Between,3,0.4285714286,0.4285714286
S30,same,foil,Between,3,0.4285714286,0.2857142857
S30,diff,test,Between,3,0.2857142857,0.7142857143
S30,same,test,Between,3,0.5,0.375
S30,diff,foil,Between,4,0.2857142857,0.5714285714
S30,same,foil,Between,4,0.4285714286,0.2857142857
S30,diff,test,Between,4,0.5,0.375
S30,same,test,Between,4,0.5,0.375
S30,diff,foil,Between,5,0.1428571429,0.8571428571
S30,same,foil,Between,5,0.75,0.25
S30,diff,test,Between,5,0.625,0.25
S30,same,test,Between,5,0.5,0.25
S30,diff,foil,Between,6,0.125,0.875
S30,same,foil,Between,6,0.875,0.125
S30,diff,test,Between,6,0.75,0.25
S30,same,test,Between,6,0.375,0.25
S30,diff,foil,Between,7,0.375,0.625
S30,same,foil,Between,7,0.75,0.125
S30,diff,test,Between,7,0.75,0.25
S30,same,test,Between,7,0.375,0.25
S30,diff,foil,Between,8,0.5,0.5
S30,same,foil,Between,8,0.8333333333,0
S30,diff,test,Between,8,0.7142857143,0.2857142857
S30,same,test,Between,8,0.5,0
S30,diff,foil,Between,9,0.8333333333,0.1666666667
S30,same,foil,Between,9,1,0
S30,diff,test,Between,9,0.4285714286,0.5714285714
S30,same,test,Between,9,0.8333333333,0
S30,diff,foil,Between,10,0.875,0.125
S30,same,foil,Between,10,1,0
S30,diff,test,Between,10,0.1428571429,0.8571428571
S30,same,test,Between,10,0.7142857143,0.1428571429
S30,diff,foil,Between,11,1,0
S30,same,foil,Between,11,0.75,0.25
S30,diff,test,Between,11,0.1428571429,0.8571428571
S30,same,test,Between,11,0.5,0.3333333333
S30,diff,foil,Between,12,1,0
S30,same,foil,Between,12,0.75,0.25
S30,diff,test,Between,12,0.2857142857,0.7142857143
S30,same,test,Between,12,0.5,0.3333333333
S30,diff,foil,Between,13,1,0
S30,same,foil,Between,13,0.6666666667,0.3333333333
S30,diff,test,Between,13,0.5,0.5
S30,same,test,Between,13,0.25,0.5
S30,diff,foil,Between,14,1,0
S30,same,foil,Between,14,1,0
S30,diff,test,Between,14,0.7142857143,0.2857142857
S30,same,test,Between,14,0.25,0.5
S30,diff,foil,Between,15,1,0
S30,same,foil,Between,15,1,0
S30,diff,test,Between,15,0.8333333333,0.1666666667
S30,same,test,Between,15,0.25,0.5
S30,diff,foil,Between,16,1,0
S30,same,foil,Between,16,1,0
S30,diff,test,Between,16,0.8571428571,0.1428571429
S30,same,test,Between,16,1,0
S30,diff,foil,Between,17,1,0
S30,same,foil,Between,17,1,0
S30,diff,test,Between,17,1,0
S30,same,test,Between,17,1,0
S30,diff,foil,Between,18,1,0
S30,same,foil,Between,18,1,0
S30,diff,test,Between,18,1,0
S30,same,test,Between,18,1,0
S31,diff,foil,Between,-6,0,0
S31,same,foil,Between,-6,0.125,0
S31,diff,test,Between,-6,0,0
S31,same,test,Between,-6,0,0
S31,diff,foil,Between,-5,0,0
S31,same,foil,Between,-5,0.125,0
S31,diff,test,Between,-5,0,0.125
S31,same,test,Between,-5,0,0
S31,diff,foil,Between,-4,0,0
S31,same,foil,Between,-4,0.125,0
S31,diff,test,Between,-4,0,0.125
S31,same,test,Between,-4,0,0.1428571429
S31,diff,foil,Between,-3,0,0.1111111111
S31,same,foil,Between,-3,0.125,0
S31,diff,test,Between,-3,0,0.25
S31,same,test,Between,-3,0,0.1666666667
S31,diff,foil,Between,-2,0,0.25
S31,same,foil,Between,-2,0.1428571429,0
S31,diff,test,Between,-2,0,0.375
S31,same,test,Between,-2,0.2,0
S31,diff,foil,Between,-1,0,0.375
S31,same,foil,Between,-1,0.125,0.125
S31,diff,test,Between,-1,0.375,0.375
S31,same,test,Between,-1,0.2,0
S31,diff,foil,Between,1,0.125,0.625
S31,same,foil,Between,1,0.1428571429,0.1428571429
S31,diff,test,Between,1,0.75,0.25
S31,same,test,Between,1,0.1428571429,0.4285714286
S31,diff,foil,Between,2,0.25,0.5
S31,same,foil,Between,2,0.375,0.25
S31,diff,test,Between,2,0.7142857143,0.2857142857
S31,same,test,Between,2,0.25,0.5
S31,diff,foil,Between,3,0.25,0.5
S31,same,foil,Between,3,0.5,0.125
S31,diff,test,Between,3,0.625,0.375
S31,same,test,Between,3,0.2857142857,0.7142857143
S31,diff,foil,Between,4,0.375,0.625
S31,same,foil,Between,4,0.75,0.125
S31,diff,test,Between,4,0.5,0.5
S31,same,test,Between,4,0.375,0.625
S31,diff,foil,Between,5,0.75,0.25
S31,same,foil,Between,5,0.75,0.125
S31,diff,test,Between,5,0.2857142857,0.7142857143
S31,same,test,Between,5,0.25,0.75
S31,diff,foil,Between,6,0.7142857143,0.2857142857
S31,same,foil,Between,6,0.7142857143,0.1428571429
S31,diff,test,Between,6,0.375,0.625
S31,same,test,Between,6,0.25,0.75
S31,diff,foil,Between,7,0.8571428571,0.1428571429
S31,same,foil,Between,7,0.875,0
S31,diff,test,Between,7,0.375,0.625
S31,same,test,Between,7,0.1428571429,0.8571428571
S31,diff,foil,Between,8,0.875,0.125
S31,same,foil,Between,8,0.8571428571,0
S31,diff,test,Between,8,0.25,0.75
S31,same,test,Between,8,0.3333333333,0.6666666667
S31,diff,foil,Between,9,0.875,0.125
S31,same,foil,Between,9,1,0
S31,diff,test,Between,9,0.25,0.75
S31,same,test,Between,9,0.5,0.5
S31,diff,foil,Between,10,0.875,0.125
S31,same,foil,Between,10,1,0
S31,diff,test,Between,10,0.25,0.75
S31,same,test,Between,10,0.5,0.5
S31,diff,foil,Between,11,1,0
S31,same,foil,Between,11,1,0
S31,diff,test,Between,11,0.5,0.5
S31,same,test,Between,11,0.625,0.375
S31,diff,foil,Between,12,1,0
S31,same,foil,Between,12,1,0
S31,diff,test,Between,12,0.5,0.5
S31,same,test,Between,12,0.625,0.375
S31,diff,foil,Between,13,1,0
S31,same,foil,Between,13,1,0
S31,diff,test,Between,13,0.6666666667,0.3333333333
S31,same,test,Between,13,0.8571428571,0.1428571429
S31,diff,foil,Between,14,1,0
S31,same,foil,Between,14,1,0
S31,diff,test,Between,14,0.75,0.25
S31,same,test,Between,14,0.875,0.125
S31,diff,foil,Between,15,1,0
S31,same,foil,Between,15,1,0
S31,diff,test,Between,15,0.7142857143,0.2857142857
S31,same,test,Between,15,1,0
S31,diff,foil,Between,16,1,0
S31,same,foil,Between,16,1,0
S31,diff,test,Between,16,0.7142857143,0.2857142857
S31,same,test,Between,16,1,0
S31,diff,foil,Between,17,1,0
S31,same,foil,Between,17,1,0
S31,diff,test,Between,17,0.8571428571,0.1428571429
S31,same,test,Between,17,1,0
S31,diff,foil,Between,18,1,0
S31,same,foil,Between,18,1,0
S31,diff,test,Between,18,1,0
S31,same,test,Between,18,1,0
S32,diff,foil,Within,-6,0,0
S32,same,foil,Within,-6,0,0
S32,diff,test,Within,-6,0,0
S32,same,test,Within,-6,0,0
S32,diff,foil,Within,-5,0,0
S32,same,foil,Within,-5,0,0
S32,diff,test,Within,-5,0,0
S32,same,test,Within,-5,0,0
S32,diff,foil,Within,-4,0,0
S32,same,foil,Within,-4,0,0
S32,diff,test,Within,-4,0,0
S32,same,test,Within,-4,0,0
S32,diff,foil,Within,-3,0.1666666667,0.1666666667
S32,same,foil,Within,-3,0.125,0
S32,diff,test,Within,-3,0,0
S32,same,test,Within,-3,0,0
S32,diff,foil,Within,-2,0.125,0.125
S32,same,foil,Within,-2,0.125,0
S32,diff,test,Within,-2,0.125,0
S32,same,test,Within,-2,0.125,0
S32,diff,foil,Within,-1,0.5,0.25
S32,same,foil,Within,-1,0.2857142857,0.2857142857
S32,diff,test,Within,-1,0.5555555556,0.1111111111
S32,same,test,Within,-1,0.25,0.25
S32,diff,foil,Within,1,0.75,0.125
S32,same,foil,Within,1,0.625,0.25
S32,diff,test,Within,1,0.75,0.25
S32,same,test,Within,1,0.25,0.5
S32,diff,foil,Within,2,0.75,0.25
S32,same,foil,Within,2,0.625,0.375
S32,diff,test,Within,2,0.75,0.25
S32,same,test,Within,2,0.25,0.75
S32,diff,foil,Within,3,0.625,0.375
S32,same,foil,Within,3,0.625,0.375
S32,diff,test,Within,3,0.625,0.375
S32,same,test,Within,3,0.25,0.75
S32,diff,foil,Within,4,0.5,0.5
S32,same,foil,Within,4,0.5714285714,0.4285714286
S32,diff,test,Within,4,0.5,0.5
S32,same,test,Within,4,0.25,0.75
S32,diff,foil,Within,5,0.4285714286,0.5714285714
S32,same,foil,Within,5,0.625,0.375
S32,diff,test,Within,5,0.5,0.5
S32,same,test,Within,5,0.375,0.625
S32,diff,foil,Within,6,0.375,0.625
S32,same,foil,Within,6,0.625,0.375
S32,diff,test,Within,6,0.5714285714,0.4285714286
S32,same,test,Within,6,0.5,0.5
S32,diff,foil,Within,7,0.5,0.5
S32,same,foil,Within,7,0.7142857143,0.2857142857
S32,diff,test,Within,7,0.5,0.5
S32,same,test,Within,7,0.625,0.375
S32,diff,foil,Within,8,0.5714285714,0.4285714286
S32,same,foil,Within,8,0.5555555556,0.4444444444
S32,diff,test,Within,8,0.4285714286,0.5714285714
S32,same,test,Within,8,0.625,0.375
S32,diff,foil,Within,9,0.7142857143,0.2857142857
S32,same,foil,Within,9,0.7142857143,0.2857142857
S32,diff,test,Within,9,0.25,0.75
S32,same,test,Within,9,0.625,0.375
S32,diff,foil,Within,10,1,0
S32,same,foil,Within,10,0.7142857143,0.2857142857
S32,diff,test,Within,10,0.125,0.875
S32,same,test,Within,10,0.6666666667,0.3333333333
S32,diff,foil,Within,11,1,0
S32,same,foil,Within,11,0.8571428571,0.1428571429
S32,diff,test,Within,11,0.2857142857,0.7142857143
S32,same,test,Within,11,0.4,0.6
S32,diff,foil,Within,12,1,0
S32,same,foil,Within,12,0.8571428571,0.1428571429
S32,diff,test,Within,12,0.5714285714,0.4285714286
S32,same,test,Within,12,0.5,0.5
S32,diff,foil,Within,13,1,0
S32,same,foil,Within,13,0.8333333333,0.1666666667
S32,diff,test,Within,13,0.6666666667,0.3333333333
S32,same,test,Within,13,0.5,0.5
S32,diff,foil,Within,14,1,0
S32,same,foil,Within,14,0.75,0.25
S32,diff,test,Within,14,0.6666666667,0.3333333333
S32,same,test,Within,14,0.6666666667,0.3333333333
S32,diff,foil,Within,15,1,0
S32,same,foil,Within,15,1,0
S32,diff,test,Within,15,0.8,0.2
S32,same,test,Within,15,0.7142857143,0.2857142857
S32,diff,foil,Within,16,1,0
S32,same,foil,Within,16,1,0
S32,diff,test,Within,16,0.8333333333,0.1666666667
S32,same,test,Within,16,0.6666666667,0.3333333333
S32,diff,foil,Within,17,1,0
S32,same,foil,Within,17,1,0
S32,diff,test,Within,17,0.75,0.25
S32,same,test,Within,17,0.6666666667,0.3333333333
S32,diff,foil,Within,18,1,0
S32,same,foil,Within,18,1,0
S32,diff,test,Within,18,1,0
S32,same,test,Within,18,0.8,0.2
